Location name,Latitude,Longitude,Coordinates type,Material identifier,Short references,Original material identifier,Material type,Taxon rank,Taxon name,Reported biological identification,Fish category,Plant metabolism,Context,Relative dating - lower limit,Relative dating - upper limit,Relative dating timescale,Sample identifier,Sample type,Bone,Combustion stage,Dataset DOI,Result type,δ13C (‰vpdb),δ13C (‰vpdb) uncertainty,δ13C uncertainty type,δ15N (‰air),δ15N (‰air) uncertainty,δ15N uncertainty type,δ34S uncertainty type,Country
Archontiko,40.78631,22.46671,exact,2018.001.1294,Nitsch et al. (2017),ARB065,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1396,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,2.2,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1295,Nitsch et al. (2017),ARB066,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1397,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,2.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1296,Nitsch et al. (2017),ARB067,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1398,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1297,Nitsch et al. (2017),ARB068,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1399,grain,,charred,10.48530/isoarch.2018.001,exact,-22.7,,,2.2,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1298,Nitsch et al. (2017),ARB069,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1400,grain,,charred,10.48530/isoarch.2018.001,exact,-22.5,,,4.5,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1299,Nitsch et al. (2017),ARB070,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1401,grain,,charred,10.48530/isoarch.2018.001,exact,-23.2,,,1.9,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1300,Nitsch et al. (2017),ARB071,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1402,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,2.2,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1301,Nitsch et al. (2017),ARB072,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1403,grain,,charred,10.48530/isoarch.2018.001,exact,-22.6,,,3.2,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1302,Nitsch et al. (2017),ARB073,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1404,grain,,charred,10.48530/isoarch.2018.001,exact,-23.2,,,2.5,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1303,Nitsch et al. (2017),ARB074,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1405,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,2.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1304,Nitsch et al. (2017),ARB075,plant,species,triticum monococcum,emmer,,C3,archaeological,-2130,-1414,BCE/CE,2018.001.1406,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,3.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1305,Nitsch et al. (2017),ARB076,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1407,grain,,charred,10.48530/isoarch.2018.001,exact,-22.3,,,4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1306,Nitsch et al. (2017),ARB077,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1408,grain,,charred,10.48530/isoarch.2018.001,exact,-22.3,,,3.7,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1307,Nitsch et al. (2017),ARB078,plant,species,triticum monococcum,emmer,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1409,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,1.3,,,,Greece
Halos-Voulokaliva,39.14375,22.81317,exact,2018.001.141,Panagiotopoulou et al. (2016),HK/B7-c15-animal,animal,genus,bos,cattle,,,archaeological,-1050,-900,BCE/CE,2018.001.141,bone,,,10.48530/isoarch.2018.001,exact,-18.8,,,8.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1308,Nitsch et al. (2017),ARB079,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1410,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,5.8,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1309,Nitsch et al. (2017),ARB080,plant,species,hordeum vulgare,barley,,C3,archaeological,-2130,-1414,BCE/CE,2018.001.1411,grain,,charred,10.48530/isoarch.2018.001,exact,-24.3,,,5.9,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1310,Nitsch et al. (2017),ARB081,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1412,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,3.5,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1311,Nitsch et al. (2017),ARB082,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1413,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,3.8,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1312,Nitsch et al. (2017),ARB083,plant,species,hordeum vulgare,barley,,C3,archaeological,-2130,-1414,BCE/CE,2018.001.1414,grain,,charred,10.48530/isoarch.2018.001,exact,-23.9,,,3.2,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1313,Nitsch et al. (2017),ARB084,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1415,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,3.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1314,Nitsch et al. (2017),ARB085,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1416,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,5.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1315,Nitsch et al. (2017),ARB086,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1417,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,3.8,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1316,Nitsch et al. (2017),ARB087,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1418,grain,,charred,10.48530/isoarch.2018.001,exact,-24.1,,,6.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1317,Nitsch et al. (2017),ARB088,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1419,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,3.7,,,,Greece
Halos-Voulokaliva,39.14375,22.81317,exact,2018.001.142,Panagiotopoulou et al. (2016),HaVo/w-apoth9,animal,class,mammalia,herbivore,,,archaeological,-1100,-900,BCE/CE,2018.001.142,bone,,,10.48530/isoarch.2018.001,exact,-18.6,,,4.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1318,Nitsch et al. (2017),ARB089,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1420,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,3.9,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1319,Nitsch et al. (2017),ARB090,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1421,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,3.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1320,Nitsch et al. (2017),ARB091,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1422,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,3.5,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1321,Nitsch et al. (2017),ARB092,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1423,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,3.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1322,Nitsch et al. (2017),ARB093,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1424,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1323,Nitsch et al. (2017),ARB094,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1425,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,5.5,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1324,Nitsch et al. (2017),ARB095,plant,species,hordeum vulgare,barley,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1426,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,6.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1325,Nitsch et al. (2017),ARB096,plant,species,lathyrus sativus,grass pea,,C3,archaeological,-2130,-1414,BCE/CE,2018.001.1427,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,1.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1326,Nitsch et al. (2017),ARB097,plant,species,lens culinaris,lentil,,C3,archaeological,-2130,-1414,BCE/CE,2018.001.1428,grain,,charred,10.48530/isoarch.2018.001,exact,-23.1,,,1.2,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1327,Nitsch et al. (2017),ARB098,plant,species,lathyrus linifolius,bitter vetch,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1429,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,0.7,,,,Greece
Halos-Voulokaliva,39.14375,22.81317,exact,2018.001.143,Panagiotopoulou et al. (2016),HaVo/w-apoth12,animal,family,bovidae,sheep/goat,,,archaeological,-1100,-900,BCE/CE,2018.001.143,bone,,,10.48530/isoarch.2018.001,exact,-19.6,,,3.7,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1328,Nitsch et al. (2017),ARB099,plant,species,lathyrus linifolius,bitter vetch,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1430,grain,,charred,10.48530/isoarch.2018.001,exact,-24.7,,,0.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1329,Nitsch et al. (2017),ARB100,plant,species,lathyrus linifolius,bitter vetch,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1431,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,1.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1330,Nitsch et al. (2017),ARB101,plant,species,vicia faba,broad bean,,C3,archaeological,-2130,-1414,BCE/CE,2018.001.1432,grain,,charred,10.48530/isoarch.2018.001,exact,-25.3,,,0.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1331,Nitsch et al. (2017),ARB102,plant,species,lens culinaris,lentil,,C3,archaeological,-2130,-1414,BCE/CE,2018.001.1433,grain,,charred,10.48530/isoarch.2018.001,exact,-22.2,,,1.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1332,Nitsch et al. (2017),ARB103,plant,species,lathyrus linifolius,bitter vetch,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1434,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,0.9,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1333,Nitsch et al. (2017),ARB104,plant,species,lathyrus linifolius,bitter vetch,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1435,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,0.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1334,Nitsch et al. (2017),ARB105,plant,species,lathyrus linifolius,bitter vetch,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1436,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,0.5,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1335,Nitsch et al. (2017),ARB106,plant,species,lathyrus linifolius,bitter vetch,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1437,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,0.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1336,Nitsch et al. (2017),ARB107,plant,species,lathyrus linifolius,bitter vetch,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1438,grain,,charred,10.48530/isoarch.2018.001,exact,-24.3,,,1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1337,Nitsch et al. (2017),ARB108,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1439,grain,,charred,10.48530/isoarch.2018.001,exact,-23.1,,,2.2,,,,Greece
Halos-Voulokaliva,39.14375,22.81317,exact,2018.001.144,Panagiotopoulou et al. (2016),HaVo/w-apoth13,animal,class,mammalia,herbivore,,,archaeological,-1100,-900,BCE/CE,2018.001.144,bone,,,10.48530/isoarch.2018.001,exact,-19.5,,,8,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1338,Nitsch et al. (2017),ARB109,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1440,grain,,charred,10.48530/isoarch.2018.001,exact,-22.6,,,3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1339,Nitsch et al. (2017),ARB110,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1441,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,2.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1340,Nitsch et al. (2017),ARB111,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1442,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,2.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1341,Nitsch et al. (2017),ARB112,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1443,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,2.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1342,Nitsch et al. (2017),ARB113,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1444,grain,,charred,10.48530/isoarch.2018.001,exact,-22.4,,,2.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1343,Nitsch et al. (2017),ARB114,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1445,grain,,charred,10.48530/isoarch.2018.001,exact,-23.2,,,1.8,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1344,Nitsch et al. (2017),ARB115,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1446,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,1.9,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1345,Nitsch et al. (2017),ARB116,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1447,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,2.5,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1346,Nitsch et al. (2017),ARB117,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1448,grain,,charred,10.48530/isoarch.2018.001,exact,-22.4,,,1.7,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1347,Nitsch et al. (2017),ARB118,plant,genus,triticum,free-threshing wheat,,C3,archaeological,-1516,-1414,BCE/CE,2018.001.1449,grain,,charred,10.48530/isoarch.2018.001,exact,-23,,,2.8,,,,Greece
Halos-Voulokaliva,39.14375,22.81317,exact,2018.001.145,Panagiotopoulou et al. (2016),HaVo/e-apoth9,animal,family,bovidae,sheep/goat,,,archaeological,-1100,-900,BCE/CE,2018.001.145,bone,,,10.48530/isoarch.2018.001,exact,-19.9,,,3.5,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1348,Nitsch et al. (2017),ARB119,plant,species,panicum miliaceum,broomcorn millet,,C4,archaeological,-1516,-1414,BCE/CE,2018.001.1450,grain,,charred,10.48530/isoarch.2018.001,exact,-10.7,,,6.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1349,Nitsch et al. (2017),ARB120,plant,species,panicum miliaceum,broomcorn millet,,C4,archaeological,-1516,-1414,BCE/CE,2018.001.1451,grain,,charred,10.48530/isoarch.2018.001,exact,-10.2,,,4.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1350,Nitsch et al. (2017),ARB121,plant,species,panicum miliaceum,broomcorn millet,,C4,archaeological,-1516,-1414,BCE/CE,2018.001.1452,grain,,charred,10.48530/isoarch.2018.001,exact,-10.2,,,5.2,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1351,Nitsch et al. (2017),ARB122,plant,species,panicum miliaceum,broomcorn millet,,C4,archaeological,-1516,-1414,BCE/CE,2018.001.1453,grain,,charred,10.48530/isoarch.2018.001,exact,-10.2,,,1.9,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1352,Nitsch et al. (2017),ARB123,plant,species,panicum miliaceum,broomcorn millet,,C4,archaeological,-1516,-1414,BCE/CE,2018.001.1454,grain,,charred,10.48530/isoarch.2018.001,exact,-10.2,,,7.7,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1353,Nitsch et al. (2017),ARB124,plant,species,panicum miliaceum,broomcorn millet,,C4,archaeological,-1516,-1414,BCE/CE,2018.001.1455,grain,,charred,10.48530/isoarch.2018.001,exact,-10.3,,,5.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1354,Nitsch et al. (2017),ARB125,plant,species,panicum miliaceum,broomcorn millet,,C4,archaeological,-1516,-1414,BCE/CE,2018.001.1456,grain,,charred,10.48530/isoarch.2018.001,exact,-10.3,,,5.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1355,Nitsch et al. (2017),ARC001,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1457,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-18.4,,,6.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1356,Nitsch et al. (2017),ARC002,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1458,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-18.6,,,6.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1357,Nitsch et al. (2017),ARC003,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1459,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-20.4,,,5.8,,,,Greece
Halos-Voulokaliva,39.14375,22.81317,exact,2018.001.146,Panagiotopoulou et al. (2016),HaVo/e-apoth11,animal,genus,bos,cattle,,,archaeological,-1100,-900,BCE/CE,2018.001.146,bone,,,10.48530/isoarch.2018.001,exact,-17.5,,,6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1358,Nitsch et al. (2017),ARC004,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1460,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-19.9,,,5.8,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1359,Nitsch et al. (2017),ARC005,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1461,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-20.8,,,4.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1360,Nitsch et al. (2017),ARC006,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1462,bone,tibia,,10.48530/isoarch.2018.001,exact,-20.8,,,7.9,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1361,Nitsch et al. (2017),ARC007,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1463,bone,tibia,,10.48530/isoarch.2018.001,exact,-20.1,,,5.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1362,Nitsch et al. (2017),ARC008,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1464,bone,tibia,,10.48530/isoarch.2018.001,exact,-18.4,,,7.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1363,Nitsch et al. (2017),ARC009,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1465,bone,tibia,,10.48530/isoarch.2018.001,exact,-19.9,,,7.2,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1364,Nitsch et al. (2017),ARC010,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1466,bone,tibia,,10.48530/isoarch.2018.001,exact,-16.6,,,5.8,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1365,Nitsch et al. (2017),ARC011,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1467,bone,tibia,,10.48530/isoarch.2018.001,exact,-20,,,5.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1366,Nitsch et al. (2017),ARC012,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1468,bone,tibia,,10.48530/isoarch.2018.001,exact,-15.7,,,8.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1367,Nitsch et al. (2017),ARC013,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1469,bone,tibia,,10.48530/isoarch.2018.001,exact,-21.1,,,6.5,,,,Greece
Halos-Voulokaliva,39.14375,22.81317,exact,2018.001.147,Panagiotopoulou et al. (2016),HaVo/e-apoth15,animal,family,bovidae,sheep/goat,,,archaeological,-1100,-900,BCE/CE,2018.001.147,bone,,,10.48530/isoarch.2018.001,exact,-20.1,,,2.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1368,Nitsch et al. (2017),ARC014,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1470,bone,tibia,,10.48530/isoarch.2018.001,exact,-17.1,,,5.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1369,Nitsch et al. (2017),ARC015,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1471,bone,tibia,,10.48530/isoarch.2018.001,exact,-19.6,,,6.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1370,Nitsch et al. (2017),ARC016,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1472,bone,tibia,,10.48530/isoarch.2018.001,exact,-18.7,,,7.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1371,Nitsch et al. (2017),ARC017,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1473,bone,mandible,,10.48530/isoarch.2018.001,exact,-18.1,,,6.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1372,Nitsch et al. (2017),ARC018,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1474,bone,mandible,,10.48530/isoarch.2018.001,exact,-19.4,,,5.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1373,Nitsch et al. (2017),ARC019,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1475,bone,mandible,,10.48530/isoarch.2018.001,exact,-20,,,4.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1374,Nitsch et al. (2017),ARC020,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1476,bone,tibia,,10.48530/isoarch.2018.001,exact,-19.7,,,5.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1375,Nitsch et al. (2017),ARC021,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1477,bone,tibia,,10.48530/isoarch.2018.001,exact,-20.9,,,7.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1376,Nitsch et al. (2017),ARC022,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1478,bone,tibia,,10.48530/isoarch.2018.001,exact,-18.8,,,6.9,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1377,Nitsch et al. (2017),ARC023,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1479,bone,tibia,,10.48530/isoarch.2018.001,exact,-19.6,,,6.4,,,,Greece
Halos-Voulokaliva,39.14375,22.81317,exact,2018.001.148,Panagiotopoulou et al. (2016),HaVo/e-apoth16,animal,genus,equus,equine,,,archaeological,-1100,-900,BCE/CE,2018.001.148,bone,,,10.48530/isoarch.2018.001,exact,-19.5,,,4.4,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1378,Nitsch et al. (2017),ARC024,animal,family,bovidae,sheep/goat,,,archaeological,-2130,-2087,BCE/CE,2018.001.1480,bone,tibia,,10.48530/isoarch.2018.001,exact,-18.5,,,6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1379,Nitsch et al. (2017),ARC025,animal,genus,ovis,sheep,,,archaeological,-2130,-2087,BCE/CE,2018.001.1481,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-20.8,,,5.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1380,Nitsch et al. (2017),ARC026,animal,genus,ovis,sheep,,,archaeological,-2130,-2087,BCE/CE,2018.001.1482,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-21.4,,,5.7,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1381,Nitsch et al. (2017),ARC027,animal,genus,ovis,sheep,,,archaeological,-2130,-2087,BCE/CE,2018.001.1483,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-17.3,,,6.1,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1382,Nitsch et al. (2017),ARC028,animal,genus,ovis,sheep,,,archaeological,-2130,-2087,BCE/CE,2018.001.1484,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-18.8,,,6.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1383,Nitsch et al. (2017),ARC029,animal,genus,ovis,sheep,,,archaeological,-2130,-2087,BCE/CE,2018.001.1485,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-20.6,,,5.6,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1384,Nitsch et al. (2017),ARC030,animal,genus,ovis,sheep,,,archaeological,-2130,-2087,BCE/CE,2018.001.1486,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-19.1,,,6.3,,,,Greece
Archontiko,40.78631,22.46671,exact,2018.001.1385,Nitsch et al. (2017),ARC031,animal,genus,ovis,sheep,,,archaeological,-2130,-2087,BCE/CE,2018.001.1487,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-19.8,,,6.1,,,,Greece
